skill,demand_count,candidate_count,demand_pct,candidate_pct,gap_score
internal audit,84.0,26,0.03286474981709202,0.015116894292209566,0.01774785552488245
bids,75.0,20,0.029343526622403585,0.01162838022477659,0.017715146397626995
advisor,164.0,80,0.06416451154765584,0.04651352089910636,0.017650990648549483
documentation.,117.0,49,0.04577590153094959,0.028489531550702645,0.017286369980246945
claims,136.0,62,0.0532095949419585,0.036047978696807426,0.017161616245151078
customer service,387.0,231,0.1514125973716025,0.1343077915961696,0.017104805775432913
codes,180.0,92,0.07042446389376861,0.053490549033972316,0.01693391485979629
invoices,220.0,119,0.08607434475905051,0.0691888623374207,0.016885482421629808
medical,297.0,171,0.1162003654247182,0.09942265092183986,0.01677771450287835
quality standards,108.0,44,0.04225467833626116,0.025582436494508497,0.016672241841752665
collateral,90.0,32,0.035212231946884304,0.018605408359642545,0.01660682358724176
projections,75.0,22,0.029343526622403585,0.012791218247254248,0.016552308375149337
compatibility,72.0,20,0.028169785557507446,0.01162838022477659,0.016541405332730855
solutions.,118.0,51,0.04616714855258164,0.029652369573180303,0.016514778979401335
product.,73.0,21,0.02856103257913949,0.01220979923601542,0.01635123334312407
c++,116.0,50,0.04538465450931755,0.029070950561941478,0.016313703947376072
integrity,187.0,98,0.07316319304519295,0.05697906310140529,0.016184129943787658
constraints,71.0,20,0.027778538535875398,0.01162838022477659,0.016150158311098808
product development,102.0,41,0.03990719620646888,0.02383817946079201,0.016069016745676873
memos,75.0,23,0.029343526622403585,0.013372637258493079,0.015970889363910508
php,152.0,75,0.059469547288071266,0.04360642584291221,0.015863121445159056
regulation,94.0,36,0.0367772200334125,0.02093108440459786,0.01584613562881464
raise,104.0,43,0.04068969024973298,0.025001017483269668,0.01568867276646331
prioritize,92.0,35,0.0359947259901484,0.020349665393359032,0.015645060596789367
printing,108.0,46,0.04225467833626116,0.026745274516986158,0.015509403819275003
continuous improvement,87.0,32,0.03403849088198816,0.018605408359642545,0.015433082522345615
troubleshoot,179.0,94,0.07003321687213655,0.05465338705644997,0.015379829815686585
policies and procedures.,72.0,22,0.028169785557507446,0.012791218247254248,0.015378567310253197
accommodation,103.0,43,0.04029844322810093,0.025001017483269668,0.015297425744831263
accountable,125.0,58,0.04890587770400598,0.03372230265185211,0.01518357505215387
driven,223.0,124,0.08724808582394666,0.07209595739361485,0.015152128430331813
maintain records,83.0,30,0.03247350279545997,0.017442570337164884,0.015030932458295086
screen,83.0,30,0.03247350279545997,0.017442570337164884,0.015030932458295086
mentor,136.0,66,0.0532095949419585,0.03837365474176275,0.014835940200195755
newsletters,79.0,28,0.03090851470893178,0.016279732314687226,0.014628782394244554
objectives.,132.0,65,0.05164460685543031,0.03779223573052391,0.0138523711249064
complaints,176.0,95,0.06885947580724042,0.0552348060676888,0.013624669739551613
adoption,66.0,21,0.025822303427715156,0.01220979923601542,0.013612504191699737
high-level,71.0,25,0.027778538535875398,0.014535475280970739,0.01324306325490466
fulfillment,71.0,25,0.027778538535875398,0.014535475280970739,0.01324306325490466
sort,65.0,21,0.02543105640608311,0.01220979923601542,0.01322125717006769
acceptance,105.0,48,0.041080937271365026,0.027908112539463816,0.01317282473190121
fiscal,78.0,30,0.03051726768729973,0.017442570337164884,0.013074697350134848
asp.net,112.0,53,0.04381966642278936,0.030815207595657965,0.013004458827131395
work.,132.0,67,0.05164460685543031,0.03895507375300158,0.012689533102428735
due diligence,68.0,24,0.02660479747097925,0.013954056269731908,0.012650741201247344
technical issues,84.0,35,0.03286474981709202,0.020349665393359032,0.012515084423732985
performance management,75.0,29,0.029343526622403585,0.016861151325926055,0.01248237529647753
copy,124.0,62,0.04851463068237393,0.036047978696807426,0.012466651985566506
team lead,63.0,21,0.02464856236281901,0.01220979923601542,0.01243876312680359
briefing,76.0,30,0.029734773644035633,0.017442570337164884,0.012292203306870749
statistics,162.0,88,0.06338201750439175,0.05116487298901699,0.012217144515374756
ios,65.0,23,0.02543105640608311,0.013372637258493079,0.01205841914759003
health,360.0,222,0.14084892778753721,0.12907502049502015,0.011773907292517066
bookkeeping,67.0,25,0.026213550449347204,0.014535475280970739,0.011678075168376465
requirements.,184.0,104,0.0719894519802968,0.060467577168838264,0.011521874811458534
project managers,68.0,26,0.02660479747097925,0.015116894292209566,0.011487903178769686
high performance,66.0,25,0.025822303427715156,0.014535475280970739,0.011286828146744417
guide,216.0,126,0.08450935667252232,0.07325879541609251,0.011250561256429814
sales and marketing,89.0,41,0.034820984925252256,0.02383817946079201,0.010982805464460246
variance,59.0,21,0.02308357427629082,0.01220979923601542,0.0108737750402754
analysis.,105.0,52,0.041080937271365026,0.030233788584419132,0.010847148686945893
specifications.,96.0,46,0.03755971407667659,0.026745274516986158,0.010814439559690431
general ledger,75.0,32,0.029343526622403585,0.018605408359642545,0.01073811826276104
pos,69.0,28,0.026996044492611303,0.016279732314687226,0.010716312177924077
defects,106.0,53,0.041472184292997066,0.030815207595657965,0.010656976697339102
ads,56.0,20,0.02190983321139468,0.01162838022477659,0.01028145298661809
policies.,63.0,25,0.02464856236281901,0.014535475280970739,0.010113087081848271
pharmaceutical,73.0,32,0.02856103257913949,0.018605408359642545,0.009955624219496945
customer base,55.0,20,0.02151858618976263,0.01162838022477659,0.009890205964986038
platforms,139.0,77,0.054383336006854646,0.044769263865389874,0.009614072141464772
outlets,84.0,40,0.03286474981709202,0.02325676044955318,0.009607989367538837
java,237.0,143,0.09272554412679533,0.08314291860715262,0.009582625519642715
change,222.0,133,0.08685683880231462,0.07732872849476431,0.009528110307550311
georgia,57.0,22,0.022301080233026727,0.012791218247254248,0.009509861985772479
financial planning,57.0,22,0.022301080233026727,0.012791218247254248,0.009509861985772479
contributions,79.0,37,0.03090851470893178,0.02151250341583669,0.009396011293095089
resolution,131.0,72,0.05125335983379827,0.04186216880919572,0.00939119102460255
positions,125.0,68,0.04890587770400598,0.03953649276424041,0.009369384939765572
marketing strategies,64.0,27,0.02503980938445106,0.015698313303448397,0.009341496081002664
expectations,111.0,59,0.04342841940115731,0.03430372166309094,0.009124697738066373
servers,160.0,92,0.06259952346112765,0.053490549033972316,0.009108974427155338
issues.,234.0,142,0.09155180306189918,0.08256149959591379,0.008990303465985394
organizations.,70.0,32,0.02738729151424335,0.018605408359642545,0.008781883154600805
customer needs,80.0,39,0.03129976173056383,0.022675341438314348,0.008624420292249479
deploy,71.0,33,0.027778538535875398,0.019186827370881374,0.008591711164994024
administration.,59.0,25,0.02308357427629082,0.014535475280970739,0.00854809899532008
technical expertise,56.0,23,0.02190983321139468,0.013372637258493079,0.0085371959529016
sales.,53.0,21,0.020736092146498533,0.01220979923601542,0.008526292910483114
incidents,78.0,38,0.03051726768729973,0.02209392242707552,0.008423345260224212
special events,76.0,37,0.029734773644035633,0.02151250341583669,0.008222270228198943
loyalty,70.0,33,0.02738729151424335,0.019186827370881374,0.008200464143361976
debugging,52.0,21,0.02034484512486649,0.01220979923601542,0.00813504588885107
approval,260.0,161,0.10172422562433243,0.09360846080945155,0.008115764814880883
freight,59.0,26,0.02308357427629082,0.015116894292209566,0.007966679984081253
training and development,81.0,41,0.031691008752195875,0.02383817946079201,0.007852829291403865
metrics,78.0,39,0.03051726768729973,0.022675341438314348,0.007841926248985383
technologies.,72.0,35,0.028169785557507446,0.020349665393359032,0.007820120164148413
payroll,164.0,97,0.06416451154765584,0.056397644090166454,0.00776686745748939
segment,51.0,21,0.01995359810323444,0.01220979923601542,0.007743798867219022
petty cash,85.0,44,0.033255996838724065,0.025582436494508497,0.007673560344215569
furniture,55.0,24,0.02151858618976263,0.013954056269731908,0.00756452992003072
customer care,62.0,29,0.024257315341186966,0.016861151325926055,0.007396164015260911
accounting software,57.0,26,0.022301080233026727,0.015116894292209566,0.007184185940817161
staffing,88.0,47,0.03442973790362021,0.027326693528224984,0.007103044375395225
contractual,92.0,50,0.0359947259901484,0.029070950561941478,0.006923775428206921
enhancements,65.0,32,0.02543105640608311,0.018605408359642545,0.006825648046440563
full time,66.0,33,0.025822303427715156,0.019186827370881374,0.006635476056833782
balance,155.0,93,0.060643288352967416,0.05407196804521114,0.006571320307756277
regulations.,100.0,56,0.03912470216320478,0.03255946462937445,0.006565237533830329
hiring,97.0,54,0.03795096109830864,0.031396626606896794,0.006554334491411844
adjustments,73.0,38,0.02856103257913949,0.02209392242707552,0.006467110152063971
margin,49.0,22,0.019171104059970343,0.012791218247254248,0.006379885812716094
fax,89.0,49,0.034820984925252256,0.028489531550702645,0.006331453374549611
liaison,248.0,156,0.09702926136474786,0.09070136575325739,0.006327895611490469
initiatives.,62.0,31,0.024257315341186966,0.018023989348403713,0.006233325992783253
customers.,154.0,93,0.06025204133133537,0.05407196804521114,0.00618007328612423
advising,75.0,40,0.029343526622403585,0.02325676044955318,0.0060867661728504045
responsibilities.,69.0,36,0.026996044492611303,0.02093108440459786,0.0060649600880134415
effective communication,66.0,34,0.025822303427715156,0.019768246382120203,0.006054057045594953
europe,97.0,55,0.03795096109830864,0.03197804561813562,0.005972915480173015
interaction,125.0,74,0.04890587770400598,0.04302500683167338,0.005880870872332598
settlement,61.0,31,0.023866068319554918,0.018023989348403713,0.005842078971151205
software.,98.0,56,0.038342208119940685,0.03255946462937445,0.005782743490566233
ownership,56.0,28,0.02190983321139468,0.016279732314687226,0.005630100896707454
monitoring.,47.0,22,0.01838861001670625,0.012791218247254248,0.005597391769452002
graphics,72.0,39,0.028169785557507446,0.022675341438314348,0.0054944441191930975
milestones,54.0,27,0.02112733916813058,0.015698313303448397,0.005429025864682184
backups,54.0,27,0.02112733916813058,0.015698313303448397,0.005429025864682184
practices.,67.0,36,0.026213550449347204,0.02093108440459786,0.005282466044749343
jquery,49.0,24,0.019171104059970343,0.013954056269731908,0.005217047790238434
backend,49.0,24,0.019171104059970343,0.013954056269731908,0.005217047790238434
turnover,77.0,43,0.030126020665667684,0.025001017483269668,0.005125003182398016
taxation,62.0,33,0.024257315341186966,0.019186827370881374,0.005070487970305591
transport,142.0,87,0.055557077071750796,0.050583453977778164,0.004973623093972632
logs,78.0,44,0.03051726768729973,0.025582436494508497,0.004934831192791235
implementations,66.0,36,0.025822303427715156,0.02093108440459786,0.004891219023117295
diagnose,58.0,31,0.022692327254658775,0.018023989348403713,0.004668337906255062
algorithms,55.0,29,0.02151858618976263,0.016861151325926055,0.004657434863836574
accomplishment,55.0,29,0.02151858618976263,0.016861151325926055,0.004657434863836574
shifts,52.0,27,0.02034484512486649,0.015698313303448397,0.004646531821418092
ethics,56.0,30,0.02190983321139468,0.017442570337164884,0.004467262874229796
recommendation,50.0,26,0.01956235108160239,0.015116894292209566,0.004445456789392824
business.,48.0,25,0.018779857038338295,0.014535475280970739,0.004244381757367556
journal entries,42.0,21,0.01643237490854601,0.01220979923601542,0.0042225756725305895
publishing,52.0,28,0.02034484512486649,0.016279732314687226,0.004065112810179263
human resource,90.0,54,0.035212231946884304,0.031396626606896794,0.00381560533998751
events.,75.0,44,0.029343526622403585,0.025582436494508497,0.0037610901278950885
recording,127.0,79,0.049688371747270074,0.04593210188786753,0.0037562698594025418
intranet,54.0,30,0.02112733916813058,0.017442570337164884,0.003684768830965697
paid,54.0,30,0.02112733916813058,0.017442570337164884,0.003684768830965697
patterns,45.0,24,0.017606115973442152,0.013954056269731908,0.0036520597037102438
program management,42.0,22,0.01643237490854601,0.012791218247254248,0.0036411566612917605
strategic planning,143.0,90,0.05594832409338284,0.05232771101149465,0.0036206130818881854
quotations,64.0,37,0.02503980938445106,0.02151250341583669,0.0035273059686143707
equity,58.0,33,0.022692327254658775,0.019186827370881374,0.0035054998837774007
platform,190.0,122,0.07433693411008908,0.0709331193711372,0.003403814738951891
risk management,117.0,73,0.04577590153094959,0.04244358782043455,0.003332313710515039
investments,62.0,36,0.024257315341186966,0.02093108440459786,0.0033262309365891043
contracts.,41.0,22,0.01604112788691396,0.012791218247254248,0.003249909639659713
market share,45.0,25,0.017606115973442152,0.014535475280970739,0.003070640692471413
control systems,49.0,28,0.019171104059970343,0.016279732314687226,0.0028913717452831167
policy.,43.0,24,0.016823621930178057,0.013954056269731908,0.0028695656604461484
audience,37.0,20,0.014476139800385769,0.01162838022477659,0.0028477595756091784
forecasting,117.0,74,0.04577590153094959,0.04302500683167338,0.00275089469927621
methods,276.0,181,0.10798417797044521,0.10523684103422813,0.002747336936217079
promotions,111.0,70,0.04342841940115731,0.040699330786718065,0.002729088614439247
rehabilitation,53.0,31,0.020736092146498533,0.018023989348403713,0.0027121027980948204
aids,53.0,31,0.020736092146498533,0.018023989348403713,0.0027121027980948204
accounts payable,84.0,52,0.03286474981709202,0.030233788584419132,0.0026309612326728855
teamwork,94.0,59,0.0367772200334125,0.03430372166309094,0.0024734983703215627
collaborative,70.0,43,0.02738729151424335,0.025001017483269668,0.0023862740309736827
coaching,122.0,78,0.047732136639109836,0.045350682876628697,0.0023814537624811394
facilities,205.0,134,0.0802056394345698,0.07791014750600316,0.002295491928566651
relationship,306.0,202,0.11972158861940664,0.11744664027024355,0.002274948349163086
design.,37.0,21,0.014476139800385769,0.01220979923601542,0.0022663405643703494
risk assessment,65.0,40,0.02543105640608311,0.02325676044955318,0.002174295956529928
flash,65.0,40,0.02543105640608311,0.02325676044955318,0.002174295956529928
corrective action,47.0,28,0.01838861001670625,0.016279732314687226,0.002108877702019025
presentations.,44.0,26,0.017214868951810104,0.015116894292209566,0.002097974659600538
facilitator,41.0,24,0.01604112788691396,0.013954056269731908,0.002087071617182053
resources.,72.0,45,0.028169785557507446,0.026163855505747326,0.00200593005176012
shipment,60.0,37,0.02347482129792287,0.02151250341583669,0.00196231788208618
timely delivery,48.0,29,0.018779857038338295,0.016861151325926055,0.00191870571241224
competence,42.0,25,0.01643237490854601,0.014535475280970739,0.00189689962757527
country.,39.0,23,0.015258633843649866,0.013372637258493079,0.0018859965851567868
delays,36.0,21,0.014084892778753723,0.01220979923601542,0.0018750935427383035
project planning,79.0,50,0.03090851470893178,0.029070950561941478,0.0018375641469903017
health care,61.0,38,0.023866068319554918,0.02209392242707552,0.0017721458924793987
recommendations.,34.0,20,0.013302398735489626,0.01162838022477659,0.0016740185107130354
counseling,77.0,49,0.030126020665667684,0.028489531550702645,0.0016364891149650389
transactions.,62.0,39,0.024257315341186966,0.022675341438314348,0.0015819739028726174
application development,54.0,34,0.02112733916813058,0.019768246382120203,0.0013590927860103776
office management,42.0,26,0.01643237490854601,0.015116894292209566,0.0013154806163364428
inventories,39.0,24,0.015258633843649866,0.013954056269731908,0.0013045775739179578
financial services,79.0,51,0.03090851470893178,0.029652369573180303,0.0012561451357514762
warehouse,119.0,78,0.04655839557421369,0.045350682876628697,0.0012077126975849964
needs.,107.0,70,0.041863431314629114,0.040699330786718065,0.0011641005279110495
data.,43.0,27,0.016823621930178057,0.015698313303448397,0.0011253086267296597
it department,34.0,21,0.013302398735489626,0.01220979923601542,0.0010925994994742064
stability,53.0,34,0.020736092146498533,0.019768246382120203,0.0009678457643783299
treasury,47.0,30,0.01838861001670625,0.017442570337164884,0.0009460396795413668
working environment,32.0,20,0.01251990469222553,0.01162838022477659,0.0008915244674489401
maps,48.0,31,0.018779857038338295,0.018023989348403713,0.000755867689934582
literacy,42.0,27,0.01643237490854601,0.015698313303448397,0.000734061605097612
versions,42.0,27,0.01643237490854601,0.015698313303448397,0.000734061605097612
control.,36.0,23,0.014084892778753723,0.013372637258493079,0.0007122555202606438
prevention,113.0,75,0.04421091344442141,0.04360642584291221,0.0006044876015091974
restaurant,55.0,36,0.02151858618976263,0.02093108440459786,0.0005875017851647672
restore,40.0,26,0.015649880865281914,0.015116894292209566,0.0005329865730723474
interactions,31.0,20,0.012128657670593483,0.01162838022477659,0.0005002774458168924
rest,31.0,20,0.012128657670593483,0.01162838022477659,0.0005002774458168924
sme,56.0,37,0.02190983321139468,0.02151250341583669,0.00039732979555798936
insights,41.0,27,0.01604112788691396,0.015698313303448397,0.00034281458346556437
call center,38.0,25,0.014867386822017816,0.014535475280970739,0.00033191154104707764
client relationships,39.0,26,0.015258633843649866,0.015116894292209566,0.00014173955144029977
mining,36.0,24,0.014084892778753723,0.013954056269731908,0.00013083650902181478
store.,30.0,20,0.011737410648961435,0.01162838022477659,0.00010903042418484478
quality.,46.0,31,0.0179973629950742,0.018023989348403713,-2.6626353329513297e-05
credits,43.0,29,0.016823621930178057,0.016861151325926055,-3.7529395747998295e-05
disposal,37.0,25,0.014476139800385769,0.014535475280970739,-5.933548058497003e-05
payables,34.0,23,0.013302398735489626,0.013372637258493079,-7.023852300345329e-05
point of contact,65.0,44,0.02543105640608311,0.025582436494508497,-0.0001513800884253881
fields,117.0,79,0.04577590153094959,0.04593210188786753,-0.00015620035691794182
subcontractors,62.0,42,0.024257315341186966,0.02441959847203084,-0.0001622831308438731
database.,44.0,30,0.017214868951810104,0.017442570337164884,-0.00022770138535477963
recruiting,93.0,63,0.03638597301178045,0.036629397708046255,-0.00024342469626580793
networks.,32.0,22,0.01251990469222553,0.012791218247254248,-0.0002713135550287179
excellent customer service,29.0,20,0.011346163627329387,0.01162838022477659,-0.0002822165974472029
plans.,66.0,45,0.025822303427715156,0.026163855505747326,-0.00034155207803216944
revenue,213.0,144,0.08333561560762619,0.08372433761839145,-0.0003887220107652578
owners,48.0,33,0.018779857038338295,0.019186827370881374,-0.00040697033254307943
strategies.,42.0,29,0.01643237490854601,0.016861151325926055,-0.00042877641738004596
software engineering,42.0,29,0.01643237490854601,0.016861151325926055,-0.00042877641738004596
positioning,42.0,29,0.01643237490854601,0.016861151325926055,-0.00042877641738004596
staff training,33.0,23,0.012911151713857578,0.013372637258493079,-0.00046148554463550095
interviewing,33.0,23,0.012911151713857578,0.013372637258493079,-0.00046148554463550095
web services,30.0,21,0.011737410648961435,0.01220979923601542,-0.0004723885870539842
word processing,30.0,21,0.011737410648961435,0.01220979923601542,-0.0004723885870539842
readiness,40.0,28,0.015649880865281914,0.016279732314687226,-0.0006298514494053123
new ideas,37.0,26,0.014476139800385769,0.015116894292209566,-0.0006407544918237973
databases.,34.0,24,0.013302398735489626,0.013954056269731908,-0.0006516575342422823
targeting,34.0,24,0.013302398735489626,0.013954056269731908,-0.0006516575342422823
display,86.0,59,0.03364724386035611,0.03430372166309094,-0.0006564778027348256
teams.,53.0,37,0.020736092146498533,0.02151250341583669,-0.0007764112693381571
customer relations,44.0,31,0.017214868951810104,0.018023989348403713,-0.0008091203965936086
relationship management,35.0,25,0.013693645757121675,0.014535475280970739,-0.0008418295238490636
authorization,35.0,25,0.013693645757121675,0.014535475280970739,-0.0008418295238490636
special projects,35.0,25,0.013693645757121675,0.014535475280970739,-0.0008418295238490636
business operations,35.0,25,0.013693645757121675,0.014535475280970739,-0.0008418295238490636
mentoring,78.0,54,0.03051726768729973,0.031396626606896794,-0.0008793589195970619
recovery,103.0,71,0.04029844322810093,0.041280749797956894,-0.0009823065698559633
project requirements,39.0,28,0.015258633843649866,0.016279732314687226,-0.00102109847103736
research and development,30.0,22,0.011737410648961435,0.012791218247254248,-0.0010538075982928132
inclusion,27.0,20,0.01056366958406529,0.01162838022477659,-0.0010647106407113
entrepreneurial,27.0,20,0.01056366958406529,0.01162838022477659,-0.0010647106407113
maintenance.,61.0,43,0.023866068319554918,0.025001017483269668,-0.0011349491637147498
liability,46.0,33,0.0179973629950742,0.019186827370881374,-0.0011894643758071748
exercises,34.0,25,0.013302398735489626,0.014535475280970739,-0.001233076545481113
publication,59.0,42,0.02308357427629082,0.02441959847203084,-0.0013360241957400196
sops,26.0,20,0.010172422562433244,0.01162838022477659,-0.0014559576623433459
connectivity,48.0,35,0.018779857038338295,0.020349665393359032,-0.0015698083550207374
memory,39.0,29,0.015258633843649866,0.016861151325926055,-0.001602517482276189
notification,33.0,25,0.012911151713857578,0.014535475280970739,-0.0016243235671131607
project status,33.0,25,0.012911151713857578,0.014535475280970739,-0.0016243235671131607
diagnosis,33.0,25,0.012911151713857578,0.014535475280970739,-0.0016243235671131607
warranty,33.0,25,0.012911151713857578,0.014535475280970739,-0.0016243235671131607
intelligence,64.0,46,0.02503980938445106,0.026745274516986158,-0.0017054651325350972
efficiency.,52.0,38,0.02034484512486649,0.02209392242707552,-0.0017490773022090303
resource management,49.0,36,0.019171104059970343,0.02093108440459786,-0.0017599803446275188
deadlines.,49.0,36,0.019171104059970343,0.02093108440459786,-0.0017599803446275188
recommending,49.0,36,0.019171104059970343,0.02093108440459786,-0.0017599803446275188
spare parts,40.0,30,0.015649880865281914,0.017442570337164884,-0.0017926894718829703
timeline,37.0,28,0.014476139800385769,0.016279732314687226,-0.001803592514301457
behaviors,37.0,28,0.014476139800385769,0.016279732314687226,-0.001803592514301457
customer relationship,34.0,26,0.013302398735489626,0.015116894292209566,-0.0018144955567199403
launching,31.0,24,0.012128657670593483,0.013954056269731908,-0.0018253985991384253
logging,25.0,20,0.009781175540801195,0.01162838022477659,-0.0018472046839753953
web development,53.0,39,0.020736092146498533,0.022675341438314348,-0.001939249291815815
programming,310.0,212,0.12128657670593483,0.12326083038263186,-0.001974253676697027
consolidation,26.0,21,0.010172422562433244,0.01220979923601542,-0.002037376673582175
product knowledge,26.0,21,0.010172422562433244,0.01220979923601542,-0.002037376673582175
hardware and software,112.0,79,0.04381966642278936,0.04593210188786753,-0.002112435465078173
data management,36.0,28,0.014084892778753723,0.016279732314687226,-0.002194839535933503
observations,33.0,26,0.012911151713857578,0.015116894292209566,-0.002205742578351988
customer requirements,33.0,26,0.012911151713857578,0.015116894292209566,-0.002205742578351988
motivation,85.0,61,0.033255996838724065,0.0354665596855686,-0.0022105628468445312
supervision.,30.0,24,0.011737410648961435,0.013954056269731908,-0.002216645620770473
investigations,46.0,35,0.0179973629950742,0.020349665393359032,-0.0023523023982848328
supervisory,46.0,35,0.0179973629950742,0.020349665393359032,-0.0023523023982848328
it infrastructure,37.0,29,0.014476139800385769,0.016861151325926055,-0.002385011525540286
procedure,196.0,136,0.07668441623988137,0.07907298552848081,-0.002388569288599443
retention,65.0,48,0.02543105640608311,0.027908112539463816,-0.0024770561333807076
business intelligence,32.0,26,0.01251990469222553,0.015116894292209566,-0.0025969895999840356
system administration,32.0,26,0.01251990469222553,0.015116894292209566,-0.0025969895999840356
platform.,26.0,22,0.010172422562433244,0.012791218247254248,-0.002618795684821004
visualization,23.0,20,0.0089986814975371,0.01162838022477659,-0.0026296987272394906
web technologies,23.0,20,0.0089986814975371,0.01162838022477659,-0.0026296987272394906
validation,63.0,47,0.02464856236281901,0.027326693528224984,-0.002678131165405974
play,115.0,82,0.0449934074876855,0.04767635892158402,-0.002682951433898517
calculations,109.0,78,0.04264592535789321,0.045350682876628697,-0.002704757518735487
subordinates,39.0,31,0.015258633843649866,0.018023989348403713,-0.002765355504753847
stationary,27.0,23,0.01056366958406529,0.013372637258493079,-0.0028089676744277887
enhancement,67.0,50,0.026213550449347204,0.029070950561941478,-0.0028574001125942737
fast,168.0,118,0.06572949963418404,0.06860744332618188,-0.002877943691997842
branding,55.0,42,0.02151858618976263,0.02441959847203084,-0.0029010122822682102
architects,55.0,42,0.02151858618976263,0.02441959847203084,-0.0029010122822682102
charging,28.0,24,0.01095491660569734,0.013954056269731908,-0.0029991396640345683
provisioning,25.0,22,0.009781175540801195,0.012791218247254248,-0.0030100427064530533
bid,44.0,35,0.017214868951810104,0.020349665393359032,-0.003134796441548928
opportunities.,41.0,33,0.01604112788691396,0.019186827370881374,-0.003145699483967413
formulating,38.0,31,0.014867386822017816,0.018023989348403713,-0.0031566025263858963
business process,38.0,31,0.014867386822017816,0.018023989348403713,-0.0031566025263858963
upgrading,35.0,29,0.013693645757121675,0.016861151325926055,-0.0031675055688043796
cola,26.0,23,0.010172422562433244,0.013372637258493079,-0.0032002146960598346
service delivery,26.0,23,0.010172422562433244,0.013372637258493079,-0.0032002146960598346
office administration,23.0,21,0.0089986814975371,0.01220979923601542,-0.0032111177384783196
workflow,72.0,54,0.028169785557507446,0.031396626606896794,-0.003226841049389348
deposits,36.0,30,0.014084892778753723,0.017442570337164884,-0.003357677558411161
clearance,82.0,61,0.03208225577382792,0.0354665596855686,-0.0033843039117406742
radio,116.0,84,0.04538465450931755,0.04883919694406168,-0.0034545424347441275
customer complaints,43.0,35,0.016823621930178057,0.020349665393359032,-0.0035260434631809758
new business,83.0,62,0.03247350279545997,0.036047978696807426,-0.0035744759013474556
android,68.0,52,0.02660479747097925,0.030233788584419132,-0.0036289911134398806
maintenance,1099.0,746,0.4299804767736205,0.43373858238416674,-0.0037581056105462363
startup,29.0,26,0.011346163627329387,0.015116894292209566,-0.0037707306648801786
cleanliness,29.0,26,0.011346163627329387,0.015116894292209566,-0.0037707306648801786
adjustment,29.0,26,0.011346163627329387,0.015116894292209566,-0.0037707306648801786
adapt,81.0,61,0.031691008752195875,0.0354665596855686,-0.003775550933372722
problem resolution,26.0,24,0.010172422562433244,0.013954056269731908,-0.0037816337072986636
exciting,20.0,20,0.007824940432640957,0.01162838022477659,-0.0038034397921356336
resource planning,20.0,20,0.007824940432640957,0.01162838022477659,-0.0038034397921356336
response,155.0,111,0.060643288352967416,0.06453751024751007,-0.0038942218945426585
expansion,97.0,72,0.03795096109830864,0.04186216880919572,-0.003911207710887085
cms,24.0,23,0.009389928519169147,0.013372637258493079,-0.003982708739323932
configuration,168.0,120,0.06572949963418404,0.06977028134865954,-0.0040407817144755
corrective actions,55.0,44,0.02151858618976263,0.025582436494508497,-0.004063850304745868
functions.,55.0,44,0.02151858618976263,0.025582436494508497,-0.004063850304745868
text,46.0,38,0.0179973629950742,0.02209392242707552,-0.00409655943200132
searching,43.0,36,0.016823621930178057,0.02093108440459786,-0.004107462474419805
decision making,89.0,67,0.034820984925252256,0.03895507375300158,-0.0041340888277493215
business analyst,28.0,26,0.01095491660569734,0.015116894292209566,-0.004161977686512226
visual studio,28.0,26,0.01095491660569734,0.015116894292209566,-0.004161977686512226
fields.,22.0,22,0.008607434475905052,0.012791218247254248,-0.004183783771349196
career development,22.0,22,0.008607434475905052,0.012791218247254248,-0.004183783771349196
direct marketing,19.0,20,0.007433693411008908,0.01162838022477659,-0.004194686813767682
concepts,163.0,117,0.06377326452602379,0.06802602431494305,-0.004252759788919258
portal,53.0,43,0.020736092146498533,0.025001017483269668,-0.0042649253367711346
packaging,50.0,41,0.01956235108160239,0.02383817946079201,-0.0042758283791896196
information.,50.0,41,0.01956235108160239,0.02383817946079201,-0.0042758283791896196
report writing,23.0,23,0.0089986814975371,0.013372637258493079,-0.004373955760955979
community.,23.0,23,0.0089986814975371,0.013372637258493079,-0.004373955760955979
asset management,27.0,26,0.01056366958406529,0.015116894292209566,-0.004553224708144276
professional development,73.0,57,0.02856103257913949,0.03314088364061328,-0.004579851061473791
options,73.0,57,0.02856103257913949,0.03314088364061328,-0.004579851061473791
biological,18.0,20,0.007042446389376861,0.01162838022477659,-0.004585933835399729
record keeping,37.0,33,0.014476139800385769,0.019186827370881374,-0.0047106875704956055
test plan,34.0,31,0.013302398735489626,0.018023989348403713,-0.004721590612914087
hygiene,31.0,29,0.012128657670593483,0.016861151325926055,-0.004732493655332572
unit testing,28.0,27,0.01095491660569734,0.015698313303448397,-0.004743396697751057
liaising,59.0,48,0.02308357427629082,0.027908112539463816,-0.004824538263172997
supply,252.0,178,0.09859424945127604,0.10349258400051166,-0.0048983345492356195
children,197.0,141,0.07707566326151342,0.08198008058467496,-0.0049044173231615334
staff development,32.0,30,0.01251990469222553,0.017442570337164884,-0.004922665644939353
html5,26.0,26,0.010172422562433244,0.015116894292209566,-0.004944471729776322
risk analysis,23.0,24,0.0089986814975371,0.013954056269731908,-0.004955374772194808
delivering,124.0,92,0.04851463068237393,0.053490549033972316,-0.004975918351598385
demonstrations,17.0,20,0.006651199367744813,0.01162838022477659,-0.0049771808570317775
